time,open,high,low,close,volume
2020-01-06,15.99,15.99,15.99,15.99,0
2020-01-07,15.99,15.99,15.99,15.99,0
2020-01-08,15.99,15.99,15.99,15.99,0
2020-01-09,15.99,15.99,15.99,15.99,0
2020-01-10,13.59,13.59,13.59,13.59,100
2020-01-13,13.59,13.59,13.59,13.59,0
2020-01-14,15.19,15.19,15.19,15.19,100
2020-01-15,15.19,15.19,15.19,15.19,0
2020-01-16,15.19,15.19,15.19,15.19,0
2020-01-17,15.19,15.19,15.19,15.19,0
2020-01-20,12.94,15.19,12.94,15.19,400
2020-01-21,11.99,11.99,11.99,11.99,100
2020-01-22,13.59,13.59,10.25,11.92,300
2020-01-30,10.17,10.17,10.17,10.17,200
2020-01-31,11.56,11.56,11.56,11.56,100
2020-02-03,9.88,9.88,9.88,9.88,100
2020-02-04,8.43,8.43,8.43,8.43,200
2020-02-05,9.59,9.59,9.59,9.59,100
2020-02-06,8.72,8.72,8.21,8.21,1200
2020-02-07,7.41,7.41,7.41,7.41,200
2020-02-10,6.32,7.34,6.32,7.34,1800
2020-02-11,6.47,6.47,6.47,7.34,0
2020-02-12,7.41,7.41,7.41,7.41,1100
2020-02-13,8.43,8.43,8.43,8.43,100
2020-02-14,9.59,9.59,9.59,9.59,100
2020-02-17,9.59,9.59,9.59,9.59,0
2020-02-18,8.21,8.21,8.21,8.21,200
2020-02-19,9.01,9.01,7.12,7.12,200
2020-02-20,9.01,9.01,6.98,6.98,700
2020-02-21,8.28,8.28,6.18,6.18,1900
2020-02-24,7.27,7.27,7.27,7.27,100
2020-02-25,7.27,7.27,7.27,7.27,0
2020-02-26,8.28,8.28,8.28,8.28,100
2020-02-27,8.65,8.65,7.05,7.05,200
2020-02-28,8.94,8.94,8.94,8.94,100
2020-03-02,8.94,8.94,8.94,8.94,0
2020-03-03,8.94,8.94,8.94,8.94,0
2020-03-04,8.94,8.94,8.94,8.94,0
2020-03-05,8.94,8.94,8.94,8.94,0
2020-03-06,8.94,8.94,8.94,8.94,0
2020-03-09,8.94,8.94,8.94,8.94,0
2020-03-10,10.17,10.17,10.17,10.17,100
2020-03-11,10.17,10.17,10.17,10.17,0
2020-03-12,10.17,10.17,10.17,10.17,0
2020-03-13,10.17,10.17,10.17,10.17,0
2020-03-16,10.17,10.17,10.17,10.17,0
2020-03-17,10.17,10.17,10.17,10.17,0
2020-03-18,10.17,10.17,10.17,10.17,0
2020-03-19,10.17,10.17,10.17,10.17,0
2020-03-20,11.56,11.56,11.56,11.56,100
2020-03-23,11.56,11.56,11.56,11.56,0
2020-03-24,11.56,11.56,11.56,11.56,0
2020-03-25,11.56,11.56,11.56,11.56,0
2020-03-26,11.56,11.56,11.56,11.56,0
2020-03-27,11.56,11.56,11.56,11.56,0
2020-03-30,11.56,11.56,11.56,11.56,0
2020-03-31,11.56,11.56,11.56,11.56,0
2020-04-01,11.56,11.56,11.56,11.56,0
2020-04-03,13.15,13.15,13.15,13.15,100
2020-04-06,13.15,13.15,13.15,13.15,0
2020-04-07,13.15,13.15,13.15,13.15,0
2020-04-08,13.15,13.15,13.15,13.15,0
2020-04-09,11.19,11.19,11.19,11.19,8800
2020-04-10,11.19,11.19,11.19,11.19,0
2020-04-13,11.19,11.19,11.19,11.19,0
2020-04-14,11.19,11.19,11.19,11.19,0
2020-04-15,11.19,11.19,11.19,11.19,0
2020-04-16,11.19,11.19,11.19,11.19,0
2020-04-17,11.19,11.19,11.19,11.19,0
